,Fecha,Humedad,Averias,EnergiaSolar,EnergiaEolica,LuzHabitacion1,LuzHabitacion2,LuzSalon,LuzCocina,LuzBaño1,LuzBaño2,LuzDespacho,LuzExterior,ConsumoAguaDucha1,ConsumoAguaDucha2,ConsumoAguaWC1,ConsumoAguaWC2,ConsumoAguaLavabo1,ConsumoAguaLavabo2,ConsumoAguaLavadora,ConsumoAguaLavavajillas,ConsumoAguaFregadero,ConsumoAguaExterior,ConsumoAguaBaño1,ConsumoAguaBaño2,ConsumoAguaCocina,GastoAguaTotal,ConsumoVitroceramica,ConsumoFrigorifico,ConsumoLavadora,ConsumoHorno,ConsumoTelevision,ConsumoMicroondas,ConsumoLavavajillas,GastoLuzTotal,Amanecer,Atardecer,DuracionDia,Precipitaciones,TemperaturaMax,TemperaturaMin,Viento,PresionMax,PresionMin,TempHabitacion1,TempHabitacion2,TempSalon,TempCocina,TempBaño1,TempBaño2,TempDespacho,VentanaHabitacion1,VentanaHabitacion2,VentanaSalon,VentanaCocina,VentanaBaño1,VentanaBaño2,VentanaDespacho,PersianaHabitacion1,PersianaHabitacion2,PersianaSalon,PersianaCocina,PersianaBaño1,PersianaBaño2,PersianaDespacho
8589,2015-12-24 21:00:00,75,1,0.23,0.0,0.2,0.22,0.21,0.61,0.09,0.06,0.22,0.02,158,67,125,56,92,55,42,18.0,7,12,375,178,67.0,620.0,3.6,18.4,0.49,0.11,1.494,0.0,0.478,26.201999999999998,08:36:00,17:52:00,09:15:00,0.0,13.8,5.5,3.96,952.3,949.1,17,18,29,11,0,0,18,0,0,1,1,0,1,1,0,0,1,0,1,1,1
8590,2015-12-24 22:00:00,75,0,0.21,0.0,0.19,0.19,0.19,0.47,0.07,0.09,0.22,0.03,151,83,137,63,114,34,50,18.0,22,24,402,180,90.0,672.0,1.6,21.0,0.16,0.58,0.634,1.0,0.425,26.849,08:36:00,17:52:00,09:15:00,0.0,13.8,5.5,3.96,952.3,949.1,19,11,18,11,0,0,27,0,0,1,0,1,1,1,1,0,0,1,1,0,0
8591,2015-12-24 23:00:00,72,1,0.33,0.0,0.21,0.24,0.19,0.46,0.07,0.09,0.22,0.03,114,93,128,66,83,29,0,10.0,81,0,325,188,91.0,604.0,2.4,19.7,0.74,0.78,1.193,1.4,0.077,27.8,08:36:00,17:52:00,09:15:00,0.0,13.8,5.5,3.96,952.3,949.1,19,34,18,13,0,0,30,0,1,0,0,0,1,1,0,1,0,0,0,1,1
8592,2015-12-25 00:00:00,76,2,0.32,0.0,0.29,0.18,0.29,0.55,0.06,0.09,0.2,0.02,139,85,126,58,90,32,42,18.0,95,12,355,175,155.0,685.0,4.3,21.7,0.42,0.69,1.551,2.2,0.138,32.679,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,9,23,24,36,0,0,25,0,0,0,0,0,1,0,0,1,1,0,0,0,0
8593,2015-12-25 01:00:00,78,1,0.11,0.0,0.29,0.18,0.29,0.61,0.06,0.06,0.23,0.03,152,92,130,61,63,49,62,18.0,102,0,345,202,182.0,729.0,0.7,19.5,0.82,0.48,1.558,2.1,0.145,27.053,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,13,39,37,14,0,0,12,0,0,0,0,0,1,0,0,1,0,1,0,1,0
8594,2015-12-25 02:00:00,77,1,0.27,0.0,0.24,0.19,0.27,0.55,0.06,0.09,0.2,0.03,199,97,133,62,106,30,42,6.5,63,12,438,189,111.5,738.5,1.2,18.6,0.77,0.1,0.808,1.2,0.237,24.544999999999998,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,9,25,17,19,0,0,32,0,0,0,0,1,1,1,1,0,0,1,1,1,0
8595,2015-12-25 03:00:00,74,0,0.24,0.0,0.32,0.24,0.22,0.53,0.09,0.09,0.2,0.02,142,86,120,66,59,35,42,6.5,66,12,321,187,114.5,622.5,0.0,21.0,0.89,0.32,1.039,0.6,0.489,26.048000000000005,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,4,30,30,9,0,0,11,1,0,0,1,0,1,1,0,0,1,0,1,1,0
8596,2015-12-25 04:00:00,75,0,0.21,0.0,0.27,0.22,0.21,0.41,0.09,0.07,0.3,0.03,172,93,130,69,112,45,50,18.0,111,24,414,207,179.0,800.0,2.0,18.7,0.68,0.12,1.45,0.9,0.009,25.459,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,28,31,5,5,0,0,39,0,0,1,1,0,0,1,1,0,1,1,1,0,0
8597,2015-12-25 05:00:00,76,0,0.32,0.0,0.32,0.16,0.3,0.56,0.08,0.07,0.3,0.02,143,63,135,57,114,31,42,14.0,110,0,392,151,166.0,709.0,3.4,20.6,0.57,0.17,0.742,0.8,0.041,28.133000000000006,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,24,28,10,34,0,0,4,1,0,0,1,1,1,0,0,0,0,1,0,0,1
8598,2015-12-25 06:00:00,75,0,0.3,0.0,0.19,0.17,0.22,0.47,0.09,0.09,0.24,0.03,101,63,131,61,74,55,42,18.0,31,0,306,179,91.0,576.0,3.0,21.0,0.91,0.39,1.462,2.3,0.396,30.958000000000002,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,14,16,25,11,0,0,34,0,0,0,0,1,0,0,1,1,1,1,1,0,1
8599,2015-12-25 07:00:00,72,0,0.16,0.0,0.3,0.2,0.21,0.4,0.09,0.09,0.19,0.03,131,61,124,57,78,26,50,6.5,9,0,333,144,65.5,542.5,2.3,21.6,0.57,0.71,1.52,1.1,0.002,29.312,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,3,3,30,13,0,0,24,0,0,0,0,0,1,0,0,1,0,1,1,1,1
8600,2015-12-25 08:00:00,72,2,0.24,0.0,0.28,0.18,0.23,0.58,0.06,0.07,0.26,0.03,144,59,138,66,54,55,62,18.0,84,12,336,180,164.0,680.0,2.8,20.1,0.66,0.05,1.362,2.2,0.216,29.078000000000007,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,31,2,19,22,0,0,10,1,1,0,1,0,1,0,0,0,0,1,1,0,1
8601,2015-12-25 09:00:00,72,1,0.21,0.0,0.19,0.16,0.24,0.57,0.07,0.07,0.29,0.03,195,95,119,66,93,46,62,14.0,95,24,407,207,171.0,785.0,3.3,20.4,0.71,0.26,0.504,1.0,0.375,28.169000000000004,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,5,12,23,18,0,0,6,0,1,0,0,0,0,1,0,0,0,0,1,1,1
8602,2015-12-25 10:00:00,76,2,0.11,0.0,0.27,0.14,0.22,0.56,0.06,0.06,0.19,0.02,118,86,132,69,49,33,42,14.0,88,24,299,188,144.0,631.0,1.4,19.3,0.83,0.02,1.553,0.3,0.376,25.299,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,10,21,38,19,0,0,14,0,1,1,1,0,1,0,0,1,1,0,0,1,1
8603,2015-12-25 11:00:00,78,0,0.33,0.0,0.2,0.21,0.29,0.61,0.07,0.08,0.21,0.02,116,75,112,61,72,24,62,10.0,57,0,300,160,129.0,589.0,3.9,18.9,0.69,0.71,0.389,0.5,0.239,27.018,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,1,30,8,25,0,0,15,1,1,1,0,0,1,1,1,0,0,1,0,0,1
8604,2015-12-25 12:00:00,73,0,0.12,0.0,0.29,0.17,0.27,0.42,0.06,0.08,0.23,0.03,130,75,121,58,109,48,0,14.0,44,0,360,181,58.0,599.0,3.5,20.9,0.28,0.38,0.087,0.8,0.014,27.511,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,34,22,22,37,0,0,10,0,1,1,1,0,1,0,0,1,0,0,1,1,1
8605,2015-12-25 13:00:00,78,0,0.34,0.0,0.26,0.21,0.2,0.57,0.06,0.07,0.22,0.03,101,89,128,68,76,27,0,0.0,79,24,305,184,79.0,568.0,0.1,18.6,0.5,0.7,0.017,2.3,0.186,24.023,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,15,3,31,0,0,0,27,0,0,1,1,0,0,0,1,1,1,1,1,0,0
8606,2015-12-25 14:00:00,76,0,0.24,0.0,0.23,0.19,0.24,0.36,0.08,0.08,0.2,0.03,145,72,133,63,58,41,62,6.5,32,0,336,176,100.5,612.5,0.9,18.1,0.28,0.28,0.868,1.7,0.451,23.989,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,31,8,2,9,0,0,29,1,0,1,0,1,1,0,1,0,1,1,1,1,0
8607,2015-12-25 15:00:00,77,0,0.3,0.0,0.29,0.15,0.22,0.43,0.08,0.07,0.3,0.03,154,53,137,63,69,54,0,18.0,5,12,360,170,23.0,553.0,3.5,20.4,0.93,0.74,0.359,0.9,0.34,28.738999999999994,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,37,39,8,39,0,0,15,1,1,0,0,1,1,1,0,1,0,0,1,1,1
8608,2015-12-25 16:00:00,72,0,0.22,0.0,0.3,0.19,0.18,0.53,0.07,0.07,0.26,0.03,141,86,134,65,75,53,50,0.0,11,24,350,204,61.0,615.0,4.7,20.4,0.64,0.78,1.122,2.3,0.026,31.598,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,38,14,21,37,0,0,5,0,1,0,1,0,0,1,0,1,0,1,0,0,1
8609,2015-12-25 17:00:00,77,0,0.15,0.0,0.31,0.16,0.3,0.57,0.08,0.06,0.3,0.02,157,96,117,63,99,39,0,18.0,95,0,373,198,113.0,684.0,4.6,21.2,0.37,0.09,1.004,0.7,0.486,30.25,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,23,17,13,20,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8610,2015-12-25 18:00:00,72,0,0.32,0.0,0.27,0.2,0.25,0.49,0.08,0.07,0.29,0.02,158,65,123,56,110,52,0,18.0,68,24,391,173,86.0,650.0,1.0,18.6,0.08,0.09,0.702,1.0,0.074,23.216000000000005,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,10,16,0,0,0,0,13,1,0,0,1,0,0,1,1,1,0,0,0,1,0
8611,2015-12-25 19:00:00,73,0,0.11,0.0,0.3,0.24,0.27,0.4,0.06,0.07,0.28,0.02,145,70,113,68,83,38,0,18.0,82,12,341,176,100.0,617.0,0.3,21.4,0.97,0.12,0.617,0.5,0.129,25.676000000000002,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,11,14,11,27,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8612,2015-12-25 20:00:00,75,0,0.14,0.0,0.26,0.16,0.3,0.41,0.07,0.07,0.27,0.03,152,74,131,63,81,42,50,10.0,68,12,364,179,128.0,671.0,3.6,19.1,0.8,0.08,0.664,1.0,0.02,26.834000000000003,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,5,0,38,19,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0
8613,2015-12-25 21:00:00,77,1,0.32,0.0,0.22,0.15,0.22,0.41,0.08,0.07,0.23,0.02,155,61,135,59,119,54,42,6.5,65,12,409,174,113.5,696.5,0.7,21.1,0.15,0.23,0.613,1.4,0.456,26.049,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,23,38,26,14,0,0,35,1,1,0,0,1,1,0,1,0,1,1,0,0,0
8614,2015-12-25 22:00:00,77,0,0.14,0.0,0.28,0.24,0.24,0.58,0.07,0.07,0.27,0.03,160,72,135,60,112,56,42,18.0,67,0,407,188,127.0,722.0,0.4,18.3,0.72,0.1,1.096,2.1,0.348,24.844,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,1,5,17,25,0,0,26,1,0,1,0,0,0,0,0,1,0,1,0,1,1
8615,2015-12-25 23:00:00,72,2,0.24,0.0,0.19,0.22,0.25,0.46,0.07,0.06,0.22,0.03,101,55,126,61,89,58,62,18.0,111,12,316,174,191.0,681.0,0.1,21.4,0.38,0.38,0.395,0.8,0.413,25.368,08:36:00,17:52:00,09:15:00,0.0,14.8,5.5,2.16,949.9,947.0,18,12,20,11,0,0,32,0,1,0,1,0,1,1,1,0,1,0,0,1,0
8616,2015-12-26 00:00:00,72,2,0.11,0.0,0.19,0.15,0.26,0.5,0.08,0.07,0.29,0.02,167,68,132,63,103,30,50,6.5,52,12,402,161,108.5,671.5,0.4,18.1,0.04,0.64,1.436,0.9,0.464,23.54,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,21,22,8,33,0,0,9,1,1,0,0,1,1,0,1,1,1,0,1,1,0
8617,2015-12-26 01:00:00,72,0,0.28,0.0,0.26,0.22,0.19,0.41,0.06,0.09,0.26,0.03,175,60,137,61,113,33,42,18.0,48,24,425,154,108.0,687.0,1.7,20.6,0.2,0.74,0.674,0.2,0.391,26.025,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,32,1,31,20,0,0,34,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8618,2015-12-26 02:00:00,73,0,0.18,0.0,0.28,0.15,0.25,0.58,0.07,0.07,0.28,0.03,148,59,117,61,98,38,0,18.0,42,24,363,158,60.0,581.0,1.4,18.4,0.34,0.74,0.818,2.3,0.161,25.869,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,8,35,2,17,0,0,7,1,1,0,1,0,0,1,1,1,1,1,1,0,1
8619,2015-12-26 03:00:00,74,0,0.29,0.0,0.25,0.19,0.23,0.6,0.08,0.07,0.2,0.03,191,55,123,65,78,53,0,0.0,55,24,392,173,55.0,620.0,4.4,20.0,0.71,0.34,0.402,0.8,0.266,28.568000000000005,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,1,28,38,37,0,0,25,1,1,1,0,0,1,0,1,1,1,1,0,1,0
8620,2015-12-26 04:00:00,78,2,0.18,0.0,0.29,0.2,0.2,0.57,0.06,0.09,0.26,0.03,155,90,122,67,97,44,42,6.5,76,0,374,201,124.5,699.5,2.5,19.0,0.58,0.75,1.329,1.9,0.385,28.144,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,21,10,9,1,0,0,13,0,0,1,1,1,1,0,1,1,1,0,1,0,1
8621,2015-12-26 05:00:00,76,0,0.27,0.0,0.31,0.17,0.25,0.59,0.08,0.07,0.26,0.03,126,78,122,65,83,54,50,14.0,42,12,331,197,106.0,634.0,0.7,18.5,0.72,0.16,0.765,0.7,0.178,23.483,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,1,19,20,28,0,0,21,0,1,1,0,0,1,1,0,1,0,1,1,0,0
8622,2015-12-26 06:00:00,76,0,0.28,0.0,0.31,0.16,0.22,0.4,0.09,0.06,0.22,0.02,112,73,121,69,105,29,0,0.0,26,0,338,171,26.0,535.0,1.0,18.4,0.6,0.03,1.302,0.4,0.103,23.315,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,30,33,39,19,0,0,27,0,0,1,0,1,0,1,0,1,0,0,1,0,0
8623,2015-12-26 07:00:00,74,1,0.22,0.0,0.22,0.18,0.29,0.5,0.06,0.09,0.28,0.03,171,65,118,62,116,36,62,18.0,119,0,405,163,199.0,767.0,0.1,19.1,0.23,0.41,0.025,1.0,0.086,22.601,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,28,2,16,15,0,0,39,0,1,0,1,0,0,0,0,1,0,1,0,1,1
8624,2015-12-26 08:00:00,74,1,0.16,0.0,0.23,0.23,0.25,0.49,0.09,0.06,0.3,0.02,134,61,126,60,106,57,62,0.0,59,24,366,178,121.0,665.0,0.1,19.4,0.89,0.12,1.16,2.3,0.117,25.757,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,23,2,27,19,0,0,30,0,0,0,1,1,1,1,0,0,0,1,0,0,0
8625,2015-12-26 09:00:00,74,0,0.31,0.0,0.22,0.21,0.22,0.62,0.08,0.07,0.24,0.03,154,88,138,57,78,48,0,10.0,45,0,370,193,55.0,618.0,2.4,20.8,0.42,0.23,1.277,1.2,0.312,28.329000000000004,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,37,4,37,34,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
8626,2015-12-26 10:00:00,73,0,0.28,0.0,0.28,0.17,0.25,0.49,0.09,0.06,0.3,0.02,180,64,126,61,98,54,42,6.5,35,12,404,179,83.5,666.5,4.4,19.4,0.21,0.36,1.199,0.2,0.377,27.806,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,7,5,5,28,0,0,13,1,0,1,1,1,1,0,0,0,1,0,1,0,1
8627,2015-12-26 11:00:00,72,0,0.27,0.0,0.22,0.21,0.25,0.51,0.08,0.07,0.26,0.02,177,97,119,59,89,48,50,10.0,4,0,385,204,64.0,653.0,1.4,21.6,0.52,0.67,0.227,0.2,0.362,26.599,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,2,8,15,16,0,0,5,1,1,0,1,1,1,1,0,0,1,1,1,1,0
8628,2015-12-26 12:00:00,76,1,0.34,0.0,0.26,0.19,0.23,0.49,0.06,0.06,0.23,0.03,147,63,119,60,72,34,0,14.0,40,12,338,157,54.0,549.0,0.3,20.0,0.21,0.09,0.912,0.8,0.306,24.168000000000003,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,24,22,3,28,0,0,34,1,1,1,0,0,1,0,0,0,1,0,0,0,1
8629,2015-12-26 13:00:00,75,2,0.16,0.0,0.22,0.2,0.25,0.45,0.07,0.08,0.22,0.02,109,89,136,59,67,54,62,18.0,83,12,312,202,163.0,677.0,3.0,19.8,0.82,0.44,0.217,1.5,0.176,27.463,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,5,29,16,28,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0
8630,2015-12-26 14:00:00,73,0,0.21,0.0,0.19,0.21,0.2,0.47,0.08,0.07,0.24,0.02,182,70,129,64,83,42,42,14.0,75,0,394,176,131.0,701.0,0.8,21.1,0.56,0.54,0.251,1.4,0.006,26.137,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,34,16,5,36,0,0,11,1,0,0,1,1,1,1,0,0,0,0,1,1,0
8631,2015-12-26 15:00:00,72,1,0.11,0.0,0.32,0.18,0.19,0.41,0.08,0.06,0.22,0.02,113,61,125,58,106,25,0,10.0,28,0,344,144,38.0,526.0,3.3,18.9,0.0,0.74,1.171,1.8,0.409,27.799999999999997,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,15,25,9,24,0,0,28,1,0,0,0,0,0,0,1,0,1,0,1,1,1
8632,2015-12-26 16:00:00,77,0,0.14,0.0,0.29,0.15,0.3,0.58,0.06,0.06,0.18,0.02,192,96,122,56,117,42,50,14.0,80,12,431,194,144.0,769.0,3.4,19.3,0.25,0.25,0.834,0.2,0.322,26.195999999999998,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,26,31,36,20,0,0,34,0,1,1,0,1,0,0,0,0,1,0,0,0,0
8633,2015-12-26 17:00:00,73,1,0.28,0.0,0.26,0.22,0.2,0.37,0.09,0.08,0.2,0.03,195,68,119,61,64,59,50,10.0,24,24,378,188,84.0,650.0,1.7,19.8,0.39,0.68,0.564,1.5,0.38,26.464,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,39,25,13,8,0,0,18,0,1,0,1,1,1,1,1,1,1,0,0,1,0
8634,2015-12-26 18:00:00,72,1,0.21,0.0,0.25,0.2,0.28,0.42,0.09,0.08,0.3,0.03,127,99,124,66,109,29,0,14.0,90,0,360,194,104.0,658.0,1.4,19.4,0.16,0.08,1.307,1.6,0.354,25.950999999999997,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,7,12,24,18,0,0,12,0,0,0,1,0,1,1,1,0,1,0,0,1,1
8635,2015-12-26 19:00:00,76,0,0.12,0.0,0.27,0.2,0.29,0.56,0.08,0.06,0.18,0.02,159,72,136,68,86,37,0,18.0,92,24,381,177,110.0,668.0,3.6,20.5,0.24,0.16,0.444,0.3,0.081,26.984999999999996,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,25,9,9,2,0,0,34,0,1,0,1,1,0,0,0,1,1,0,0,0,0
8636,2015-12-26 20:00:00,78,1,0.28,0.0,0.24,0.14,0.28,0.39,0.09,0.09,0.18,0.03,155,66,124,63,89,54,62,10.0,54,0,368,183,126.0,677.0,2.1,18.5,0.49,0.3,0.782,0.6,0.119,24.331,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,5,32,27,27,0,0,21,1,0,1,1,1,1,1,1,1,0,0,1,0,1
8637,2015-12-26 21:00:00,76,1,0.12,0.0,0.29,0.21,0.23,0.55,0.09,0.07,0.18,0.03,122,78,118,69,114,32,50,6.5,31,0,354,179,87.5,620.5,2.2,19.2,0.92,0.49,0.547,2.0,0.355,27.362000000000002,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,21,5,0,19,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0
8638,2015-12-26 22:00:00,72,0,0.12,0.0,0.31,0.24,0.3,0.48,0.08,0.09,0.29,0.03,198,62,135,61,111,49,42,6.5,72,24,444,172,120.5,736.5,2.5,20.1,0.41,0.7,0.033,0.7,0.293,26.556,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,6,8,27,7,0,0,27,1,0,1,1,0,1,0,0,1,0,0,1,1,0
8639,2015-12-26 23:00:00,76,0,0.27,0.0,0.22,0.24,0.29,0.6,0.09,0.09,0.3,0.02,102,63,124,59,66,35,42,18.0,91,0,292,157,151.0,600.0,1.7,18.2,0.91,0.73,0.18,0.2,0.136,23.906,08:37:00,17:53:00,09:16:00,0.0,14.3,5.6,3.96,951.4,947.8,38,24,24,30,0,0,4,0,0,1,0,1,0,1,1,1,1,1,1,0,1
8640,2015-12-27 00:00:00,78,1,0.18,0.0,0.31,0.15,0.28,0.39,0.09,0.06,0.23,0.03,139,50,118,59,52,46,62,14.0,82,0,309,155,158.0,622.0,2.9,21.0,0.39,0.1,0.214,0.8,0.136,27.08,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,7,18,11,3,0,0,26,0,1,0,1,0,1,0,0,1,0,1,0,0,0
8641,2015-12-27 01:00:00,74,0,0.21,0.0,0.27,0.18,0.22,0.49,0.09,0.07,0.3,0.02,192,75,119,69,83,48,42,10.0,94,12,394,192,146.0,732.0,0.1,18.0,0.49,0.05,0.626,2.1,0.267,23.273000000000003,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,6,10,19,17,0,0,30,1,0,0,1,1,0,1,0,1,1,0,1,1,1
8642,2015-12-27 02:00:00,78,0,0.14,0.0,0.19,0.22,0.23,0.36,0.06,0.09,0.2,0.02,144,88,129,67,115,36,62,14.0,38,24,388,191,114.0,693.0,4.0,19.2,0.02,0.6,1.205,1.0,0.244,27.639000000000003,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,10,16,23,19,0,0,38,0,0,1,1,0,0,1,0,0,0,0,1,0,0
8643,2015-12-27 03:00:00,75,0,0.1,0.0,0.25,0.15,0.25,0.6,0.09,0.08,0.23,0.02,156,93,135,65,48,32,42,6.5,12,24,339,190,60.5,589.5,4.0,21.7,0.48,0.6,1.073,1.6,0.456,31.579,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,1,8,12,8,0,0,37,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8644,2015-12-27 04:00:00,75,1,0.12,0.0,0.32,0.15,0.27,0.56,0.06,0.08,0.18,0.03,105,67,122,56,55,48,0,0.0,119,0,282,171,119.0,572.0,0.7,21.7,0.47,0.61,0.174,0.9,0.251,26.455,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,12,37,2,0,0,0,22,0,0,1,0,0,1,0,1,0,1,1,0,1,0
8645,2015-12-27 05:00:00,77,0,0.1,0.0,0.2,0.17,0.19,0.59,0.09,0.07,0.25,0.03,125,81,130,69,76,40,0,18.0,85,12,331,190,103.0,624.0,0.5,21.4,0.11,0.55,0.608,1.5,0.097,26.355,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,2,9,5,13,0,0,36,0,0,1,1,1,0,0,0,1,0,0,0,0,0
8646,2015-12-27 06:00:00,73,0,0.31,0.0,0.26,0.21,0.29,0.4,0.06,0.09,0.29,0.02,179,50,136,57,60,44,62,10.0,110,24,375,151,182.0,708.0,2.7,19.9,0.78,0.51,1.515,2.0,0.426,29.451,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,17,19,9,14,0,0,22,1,1,0,1,1,0,0,0,1,1,0,0,0,1
8647,2015-12-27 07:00:00,75,0,0.1,0.0,0.27,0.19,0.3,0.45,0.06,0.07,0.24,0.02,106,96,112,68,118,54,42,18.0,98,24,336,218,158.0,712.0,0.0,18.4,0.74,0.1,0.145,0.8,0.298,22.083,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,23,24,10,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8648,2015-12-27 08:00:00,75,0,0.21,0.0,0.26,0.17,0.26,0.43,0.06,0.07,0.29,0.02,155,95,129,59,63,59,62,14.0,116,24,347,213,192.0,752.0,2.8,18.4,0.55,0.71,0.488,1.1,0.03,25.638,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,15,0,1,14,0,0,7,0,1,0,1,0,1,1,1,1,1,0,1,0,0
8649,2015-12-27 09:00:00,74,0,0.11,0.0,0.27,0.23,0.26,0.51,0.08,0.09,0.23,0.02,187,73,139,62,97,57,62,6.5,29,12,423,192,97.5,712.5,2.6,20.4,0.93,0.61,1.402,0.4,0.013,28.044999999999998,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,1,17,9,34,0,0,34,1,0,0,0,0,1,0,1,1,1,1,0,1,1
8650,2015-12-27 10:00:00,76,0,0.29,0.0,0.25,0.21,0.22,0.48,0.08,0.06,0.27,0.03,142,65,135,68,60,29,62,18.0,36,0,337,162,116.0,615.0,1.8,19.3,0.82,0.29,0.989,0.6,0.293,25.692000000000004,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,1,39,20,38,0,0,8,0,0,0,0,0,1,1,0,1,0,0,1,1,0
8651,2015-12-27 11:00:00,74,0,0.2,0.0,0.22,0.16,0.22,0.37,0.06,0.08,0.19,0.03,138,70,119,59,105,40,42,14.0,9,0,362,169,65.0,596.0,4.7,21.3,0.19,0.25,0.73,0.6,0.404,29.504000000000005,08:37:00,17:54:00,09:16:00,0.0,13.4,3.9,2.88,952.7,950.0,9,12,25,16,0,0,24,1,1,0,0,1,0,0,0,1,0,0,0,0,1
